numero_votavel,sigla_uf,nome_partido,nome_votavel,total_votos
1588,MG,PMDB,DENISE FERREIRA,222
1911,MG,PTN,JANIO SANTOS,211
1159,RJ,PP,GERALDINHO,530
5126,RJ,PEN,THAIS BIZZI,27
1729,RJ,PSL,GILBERTO BARROSO,185
2790,RJ,PSDC,MAYCON SANTOS,344
4484,RJ,PRP,FÁTIMA BARROS,13
3603,RJ,PTC,ANA FLAVIA,53
4408,RJ,PRP,SULTÃO ABBAS MUSAUER,68
7761,RJ,SD,MIRINHA,447
1410,MG,PTB,TONINHO MEDINA,685
1688,MG,PSTU,CARINE MARTINS,135
7727,MG,SD,CELIA BENEVIDES,307
1701,MG,PSL,FABIO ZOOI,1267
4099,MG,PSB,HENRIQUE BARRETO,1098
2034,MG,PSC,RUTE OLIVEIRA,85
3116,MG,PHS,KENNYA CRISTINA,14
5480,MG,PPL,PROFESSORA EDNA SALES,217
1631,MG,PSTU,STENIO DA PROTESE,482
5530,MG,PSD,NILZETE BANDEIRA,59
3609,MG,PTC,MARCOS MOURA,353
3656,MG,PTC,TONINHO JOSÉ,333
3650,MG,PTC,SANDRA LAS CASAS,295
1713,RJ,PSL,BRAZ SILVA,1231
4338,RJ,PV,MARCELO CHINÊS,106
2511,RJ,DEM,CÉSAR BOMBEIRO,485
4334,RJ,PV,PROF C A PAES VERDE,519
3169,RJ,PHS,PROF. VANIA ROCHA,265
3166,RJ,PHS,JONATAN LIMA,22
2526,RJ,DEM,R. SANTANA,639
2344,RJ,PPS,SIPAUBA,227
4039,MG,PSB,NORMA MARIA LEÃO,119
7016,RJ,PT do B,TIA JULIA,111
3644,RJ,PTC,CIRO AGOSTINHO,193
1790,RJ,PSL,NATALIA SANTOS,421
2769,RJ,PSDC,CATARINA AMORIM,511
3118,RJ,PHS,LICA DO LINS,3141
1920,RJ,PTN,FANNY LOPES,95
5060,RJ,PSOL,RONALDO CARTEIRO,55
3300,RJ,PMN,BÁRBARA JACQUES,63
1731,RJ,PSL,MARCOS MANSO,215
1791,RJ,PSL,MICHELE AURORA CALDAS,5
1928,MG,PTN,NANCY GOULART,14
3618,MG,PTC,CIDA EULALIO,188
4558,RJ,PSDB,FÁTIMA SALES,378
2845,BA,PRTB,JACINTO DA BAHIA RADIALISTA,322
1535,BA,PMDB,LUCIANA FERREIRA,40
5052,BA,PSOL,MAGNO ROCHA,1121
1932,BA,PTN,JAILDA DA SAÚDE,11
4545,AM,PSDB,ARTUR BISNETO,250916
4077,AM,PSB,STANLEY  BRAGA,5157
3131,AM,PHS,WILKER BARRETO,16064
2525,AM,DEM,PAUDERNEY,103904
1555,AM,PMDB,GEDEÃO AMORIM,62999
1414,AM,PTB,SABINO CASTELO BRANCO,69708
55,AM,PSD,PSD,18745
15,AM,PMDB,PMDB,10992
5050,AM,PSOL,ROBERTO SANTOS,651
7777,AM,SD,ANA DE ' CARLI,520
1212,AM,PDT,STONES MACHADO,2426
3300,AM,PMN,RICARDO AGUIAR,656
3600,AM,PTC,DR. ALONSO OLIVEIRA,6461
33,AM,PMN,PMN,835
65,AM,PC do B,PC DO B,2396
4444,AM,PRP,CORDEIRO,1320
25,AM,DEM,DEM,3305
51,AM,PEN,PEN,524
44,AM,PRP,PRP,571
22,AM,PR,PR,2804
5515,AM,PSD,RITTA BERNARDINO JR.,296
31,AM,PHS,PHS,692
1616,AM,PSTU,DAMIANA AMORIM,652
1600,AM,PSTU,PAULO MENDES,572
16,AM,PSTU,PSTU,432
28,AM,PRTB,PRTB,91
4044,AM,PSB,ROBERTO CAMPAINHA,408
4422,AM,PRP,BENILDES SILVA,162
4455,AM,PRP,MULHER DE BRANCO,510
4456,AM,PRP,GILBERTO HILARIO,300
4405,AM,PRP,OTACI TEIXERA,366
2727,AM,PSDC,MARCELO GENEROSO,520
1333,AM,PT,DAVID PERRONE,1377
2111,AM,PCB,MARCELO LEITÃO,542
4310,AM,PV,ENFERMEIRA MONICA,1443
4413,AM,PRP,LAURI GUERREIRO,760
1207,AM,PDT,TIÃO QUEIROZ,783
7035,AM,PT do B,CLEISIANE OLIVEIRA,207
5012,AM,PSOL,ADAMOR,479
4423,AM,PRP,ANA SUZY,180
1344,AM,PT,IVONE PERRONE,36
1015,AM,PRB,NUBIA RODRIGUES,32
3393,MG,PMN,TAMIRES MARTINS,13
3159,RJ,PHS,EDENIR PORTO,181
7087,RJ,PT do B,SÉRGIO NUNES,18
2736,RJ,PSDC,ALEXANDRE PIÁ,110
3600,MA,PTC,RAFAEL HERINGER,3070
1580,RO,PMDB,AGNALDO NEPOMUCENO,3614
2020,RO,PSC,AGNALDO MUNIZ,25204
2233,RO,PR,FLÁVIO LEMOS,9315
1555,RO,PMDB,LUCIO MOSQUINI,40595
9010,RO,PROS,SCHEILLA CASSOL,8405
22,RO,PR,PR,1817
11,RO,PP,PP,5263
1521,RO,PMDB,LINDOMAR GARÇON,24146
1450,RO,PTB,RAQUEL DONADON,17498
7000,RO,PT do B,DIAS DO BELA VISTA,474
4420,RO,PRP,IVONE DUARTE,72
4555,RO,PSDB,CRUZ,1002
5090,RO,PSOL,CABO BOTELHO,2501
15,RO,PMDB,PMDB,5868
1512,RO,PMDB,PROFA CRISTINA,4429
1335,RO,PT,ROBERTO SOBRINHO,16811
4500,RO,PSDB,VERA PAIXÃO,4906
1112,RO,PP,DR SALATIEL,1313
1145,RO,PP,CLÁUDIA CARVALHO,1539
43,RO,PV,PV,519
36,RO,PTC,PTC,287
6515,RO,PC do B,CHICO PINHEIRO,8775
1510,RO,PMDB,JEVERSON LIMA,6712
1212,RO,PDT,DALTO DI FRANCO,3956
9000,RO,PROS,HUGO MAIA JULMAR DA RÁDIO,427
1301,RO,PT,DENIZ DA CULTURA,547
7077,RO,PT do B,NEUZA,173
4311,RO,PV,MARCOS UCHOA,292
7011,RO,PT do B,DJALMA JUNIOR,1389
7022,RO,PT do B,SAMEA LIMA,285
28,RO,PRTB,PRTB,48
2811,RO,PRTB,HILDA AZEVEDO,232
4333,RO,PV,JOSE DE ARIMATEIA,322
1524,RO,PMDB,LEIA LEANDRO,593
4377,RO,PV,CLAUDIA CABELEIREIRA,67
1111,PI,PP,IRACEMA PORTELLA,121121
1212,PI,PDT,FLAVIO NOGUEIRA,88765
1300,PI,PT,PAIXÃO,10464
1333,PI,PT,MERLONG SOLANO,45824
1410,PI,PTB,PAES LANDIM,82549
3677,PI,PTC,TOIM DUFRANGO,1266
6565,PI,PC do B,OSMAR JÚNIOR,69705
14,PI,PTB,PTB,28505
12,PI,PDT,PDT,8727
2345,PI,PPS,RAIMUNDINHA RISOLETA,934
5444,PI,PPL,OLIVEIRA,1167
19,PI,PTN,PTN,531
4400,PI,PRP,HEITOR ALMONDES,1912
4413,PI,PRP,NAZAMARA,328
5445,PI,PPL,PROFESSORA PURIFICAÇÃO,305
51,PI,PEN,PEN,947
43,PI,PV,PV,1122
5122,PI,PEN,ALLAN KARDEK,490
2727,PI,PSDC,EDINA CRUZ,625
3636,PI,PTC,THUYLA MARTINS,150
4321,PI,PV,CHIQUIM BRANDÃO,533
33,PI,PMN,PMN,889
90,PI,PROS,PROS,764
1322,PI,PT,ANA LETÍCIA,1075
4455,PI,PRP,ROSARIA VITORINO,313
27,PI,PSDC,PSDC,270
5010,PI,PSOL,MINAS DE FRANÇA,1042
4411,PI,PRP,NIXON DÁRIO,453
4340,PI,PV,AURICELIA,166
5522,PI,PSD,MIRIAN DA AGENCIA,300
6578,PI,PC do B,DIANA REIS,9
4433,PI,PRP,GALEGO,339
3311,PI,PMN,JOSÉ JOÃO,80
1470,SP,PTB,DAMARIS MOURA,27137
1519,SP,PMDB,COSME BARACK OBAMA,1152
1020,SP,PRB,JEAN DORNELAS,12929
1032,SP,PRB,BISPA SIMONE,2479
1078,SP,PRB,ROBERTO ALVES,130516
1096,SP,PRB,RICARDO BENTINHO DIAS,21205
1301,SP,PT,VICENTE CÂNDIDO,117652
1414,SP,PTB,LUIZ CARLOS MOTTA,94992
2500,SP,DEM,JORGE TADEU,178771
4494,SP,PRP,RENAN MARINO,2598
4567,SP,PSDB,BRUNO COVAS,352708
5062,SP,PSOL,PLINIO GENTIL,7406
6500,SP,PC do B,NETINHO DE PAULA,82105
9090,SP,PROS,SALVADOR ZIMBALDI,65641
95,SP,,BRANCO,2426244
1523,SP,PMDB,EDINHO ARAUJO,112780
1919,SP,PTN,RENATA ABREU,86647
1433,SP,PTB,EDIVALDO MEIRA BATORÉ,4696
55,SP,PSD,PSD,34245
1213,SP,PDT,FABIANO MARIANO,16928
1354,SP,PT,ANDRES SANCHEZ,169834
1520,SP,PMDB,CARLOS OCTAVIANI,34981
1710,SP,PSL,MARCIO ENFERMEIRO,1005
4077,SP,PSB,ASTRONAUTA MARCOS PONTES,43707
4323,SP,PV,DR. OSVALDO,8500
4377,SP,PV,GAZZETTA,48836
4444,SP,PRP,LUIZA ELUF,16849
4512,SP,PSDB,LOBBE NETO,77793
5555,SP,PSD,HERCULANO PASSOS,92583
40,SP,PSB,PSB,139315
1015,SP,PRB,DALVAN,1134
1111,SP,PP,PAULO MALUF,250296
1311,SP,PT,PROF. ROGERIO MATHIAS,16085
1321,SP,PT,ANA PERUGINI,121681
1452,SP,PTB,ARNALDO FARIA DE SÁ,112940
1502,SP,PMDB,EMELY CORREA,1262
11,SP,PP,PP,30785
1789,SP,PSL,LÉO ÁQUILLA,29695
2233,SP,PR,PAULO FREIRE,111300
2343,SP,PPS,ALEX MANENTE,164760
1327,SP,PT,ADAUTO SCARDOELLI,62607
5019,SP,PSOL,BILL,4232
1312,SP,PT,VACCAREZZA,50535
2100,SP,PCB,LENINA,1849
2512,SP,DEM,PASTOR MARCELO AGUIAR,65970
4096,SP,PSB,OTA,102963
4343,SP,PV,PENNA,52437
4396,SP,PV,ANDRE POMBA,6574
5088,SP,PSOL,MARIANA CONTI,16914
43,SP,PV,PV,104525
2015,SP,PSC,DR QUEDA,3736
4455,SP,PRP,ROSANGELA ZIZLER,1658
4504,SP,PSDB,ANA BRISOTTI,2107
1563,SP,PMDB,JANIO,34958
1568,SP,PMDB,LUIZ DO DEPÓSITO,7551
1570,SP,PMDB,FRANK AGUIAR,26013
2225,SP,PR,TATA,909
4332,SP,PV,MARCELO JOSÉ ORTEGA,13836
3110,SP,PHS,MASSON,3135
3137,SP,PHS,CECÍLIA BEZERRA,870
4516,SP,PSDB,MARISA DEPPMAN,19426
1313,SP,PT,PROFESSOR FLAUDIO,61347
4457,SP,PRP,ZENAIDE,229
4557,SP,PSDB,MARQUINHOS DO SINTESP,5249
5037,SP,PSOL,SANDRO SANTOS SURDO (DA),9063
3153,SP,PHS,DR. HENRIQUE,4733
5580,SP,PSD,GOULART,92546
1430,SP,PTB,RAUTENBERG PROTETOR,42017
5133,SP,PEN,YOSSEF AKIVA,9297
2001,SP,PSC,ELZA JANONI 'MISSIONARIA',10508
4088,SP,PSB,EDVALDO SALES TIGRE,549
7749,SP,SD,KARIUM BRIZOLLA,375
2258,SP,PR,VERA FRANÇA,414
44,SP,PRP,PRP,7728
4322,SP,PV,ANDRE RODINI,4149
4551,SP,PSDB,VANDERLEI MACRIS,148449
15,SP,PMDB,PMDB,46732
1580,SP,PMDB,ALFREDO ONDAS,5487
2333,SP,PPS,SARGENTO BARRETO,17487
3113,SP,PHS,MALUCO BELEZA,7625
1233,SP,PDT,FRANCISCO GOMES,10923
1438,SP,PTB,CONTE LOPES,73949
1444,SP,PTB,PAULO FRANGE,28105
2022,SP,PSC,GENERAL PETERNELLI,10953
4515,SP,PSDB,EDUARDO CURY,185638
4530,SP,PSDB,MAJOR FIORAMONTE,3343
4044,SP,PSB,PEDRO MORI,9152
1439,SP,PTB,THIAGO BELLEZZO,628
5199,SP,PEN,JORGE MELLO,7688
1399,SP,PT,FRANCISCO CHAGAS,58787
1489,SP,PTB,TONINHO MURAKI,1999
2577,SP,DEM,ELI CORRÊA FILHO,134138
1616,SP,PSTU,TONINHO FERREIRA,22854
4316,SP,PV,ANDRÉ MAZON,4530
7000,SP,PT do B,MULHER PÊRA,1272
1331,SP,PT,LUIZ CLAUDIO MARCOLINO,78626
1370,SP,PT,ZARATTINI,138286
2091,SP,PSC,MATTOS NASCIMENTO,19912
3311,SP,PMN,MAZZON,492
4011,SP,PSB,DODA,9370
4346,SP,PV,SANASSAR,1064
1007,SP,PRB,PASTOR JULIO SANCHES,610
1545,SP,PMDB,ETELVINO CAETANO,1155
1990,SP,PTN,CLAUDINHO SOWETO,712
4561,SP,PSDB,VANESSA ZACARIAS,3374
5155,SP,PEN,BABÁ CAVEANHA,1862
5170,SP,PEN,WELINGTON FORMIGA,2610
1409,SP,PTB,DANIEL FERNANDES,184
1410,SP,PTB,PEDRO TUZINO LEITE,2788
4555,SP,PSDB,RAFAEL GOFFI,20568
70,SP,PT do B,PT DO B,2097
1288,SP,PDT,AFONSO DOS SANTOS,242
33,SP,PMN,PMN,2554
2050,SP,PSC,LENO,1295
1900,SP,PTN,KENNEDY RECICLA,630
2213,SP,PR,TONINHA CHAGAS,1122
1730,SP,PSL,GENILSON GUERREIRO,607
3614,SP,PTC,MISSIONÁRIO OSVALDO,457
1097,SP,PRB,ROBERTO VICENTE,761
1459,SP,PTB,VALQUÍRIA DI TATA,2062
1556,SP,PMDB,MANOEL CRUZ CARLOS VIEIRA,669
5021,SP,PSOL,ARLEI MEDEIROS,8612
5152,SP,PEN,SAID MOURAD,7587
3618,SP,PTC,JUNIOR SILVA,3074
1378,SP,PT,SOLANGE CELERE,5718
1450,SP,PTB,PROFESSORA ZEZA,1066
1514,SP,PMDB,RICARDO RUSSOMANNO,824
21,SP,PCB,PCB,7317
3325,SP,PMN,NOEL,111
1300,SP,PT,ALEXANDRE CUNHA,34768
1777,SP,PSL,CLAUDIO NAVA,3374
1334,SP,PT,JOÃO BATISTA DE LIMA,2351
90,SP,PROS,PROS,2843
4063,SP,PSB,HELIO RIBEIRO,17855
1304,SP,PT,MARIA LUCIA PRANDI,26362
2063,SP,PSC,ANDERSON BENEVIDES,38163
3155,SP,PHS,PROF. HERMES NERY,6574
1095,SP,PRB,MARCELO LOBATO,725
2016,SP,PSC,LUCAS TREVIZAN,359
1999,SP,PTN,GERVASIÃO O CORONEL GERVASIO,3339
5061,SP,PSOL,VANUSIA,585
4568,SP,PSDB,JAIRO DA MOTO,7127
1033,SP,PRB,THABATA YAMAUCHI,5513
9000,SP,PROS,JEFERSON LUIS,6637
1405,SP,PTB,JULIO CAIRES,1219
4310,SP,PV,MILTINHO MUCHIUTTE,3868
5100,SP,PEN,ABEL LIMA,1531
1455,SP,PTB,ROQUE GODOY,2271
2889,SP,PRTB,DR. NEWTON DINAMARCO,703
2040,SP,PSC,CORONEL PWA,1026
1243,SP,PDT,JOSENILDO,6636
1371,SP,PT,KELLY,601
2009,SP,PSC,LOPÃO,1829
3322,SP,PMN,AGUINALDO ROCHA,679
2547,SP,DEM,LUIZ TORTORELLO,2250
4036,SP,PSB,RIVAEL PAPINHA,22584
5131,SP,PEN,CLÁUDIO DONIZETI,992
1223,SP,PDT,ISMAEL NICÁCIO,797
7766,SP,SD,TONINHO DO DIABO,919
1230,SP,PDT,IVAN SILVA,1101
3123,SP,PHS,DR. JÂNIO,2482
1350,SP,PT,AMELIA NAOMI,77831
4421,SP,PRP,EDMILSON TOMBI DE LIMA,307
1503,SP,PMDB,ROSA RAMOS,882
3186,SP,PHS,MARIA CÂNDIDA,769
7788,SP,SD,AILTON LIMA,20640
4002,SP,PSB,IRMÃ DEBORA,1098
5060,SP,PSOL,BAHIA DO CELULAR,818
1418,SP,PTB,MENON,357
3197,SP,PHS,PASTORA ROSE,456
1302,SP,PT,LUIZA HELENA CORONA-LU CORONA,912
1210,SP,PDT,MARIA GILDEA,380
2858,SP,PRTB,EDNEIA BRIZOLA,264
1577,SP,PMDB,BALBINA,4143
2712,SP,PSDC,PEDRO ALMEIDA,2991
4318,SP,PV,WAGNER SELA,1063
4085,SP,PSB,WILMA PIRANI,741
1478,SP,PTB,ANA CATTAN,544
1303,SP,PT,ANA LÍDIA,5649
1075,SP,PRB,ROBERTO RAMALHO,14651
4450,SP,PRP,RAUL DA ACADEMIA,1552
4443,SP,PRP,LUIZ TEÓFILO,336
5068,SP,PSOL,PROFESSOR DIMITRI,789
4330,SP,PV,GUTI,46485
1207,SP,PDT,JUNIOR PIMENTA,1722
1215,SP,PDT,DR. ANDERSON GIANETTI,1891
4588,SP,PSDB,RONALDO,1210
1512,SP,PMDB,MAURICIO BARONI,21694
3187,SP,PHS,BETO AUTO ESCOLA,553
4331,SP,PV,ALESSANDRO LOPES,703
7771,SP,SD,DINEI,1541
2069,SP,PSC,ADRIANO LEME,770
5147,SP,PEN,SALLY,1303
1532,SP,PMDB,HUDSON PESSINI,6239
4434,SP,PRP,DR. VERME,785
7712,SP,SD,PAULINHO ALFAIATE,22339
1560,SP,PMDB,ÁLVARO ORNELLAS,495
1238,SP,PDT,SILAS EDUARDO INKE,518
1069,SP,PRB,SAMUEL ARAUJO,522
5089,SP,PSOL,THIAGO AGUIAR,7841
1367,SP,PT,PROFESSOR MOREIRA,8191
4078,SP,PSB,GETULIO DUARTE,1873
1226,SP,PDT,PR ROSANGELA,925
3330,SP,PMN,NOEMIA SANTANA,141
1422,SP,PTB,DR. MARCO ANTONIO,2571
1245,SP,PDT,BORGO JOSE BORGO,4301
4312,SP,PV,TANIA SHIBATA,1759
1566,SP,PMDB,RINALDO PEREIRA,1003
2813,SP,PRTB,DELEGADO MARLON,735
1344,SP,PT,MARCOS VINHA,17008
1365,SP,PT,LINHO,5507
2790,SP,PSDC,IRMÃO CICERO NOVAIS,854
3600,SP,PTC,ADRIANA RENAULT,796
4079,SP,PSB,RODRIGÃO DA PARADA,3237
2535,SP,DEM,TIMBA,9536
4368,SP,PV,JANDUI JANDÃO,229
4445,SP,PRP,ELTON FERNANDO,630
1325,SP,PT,SILVANA SILVA,6959
4422,SP,PRP,PASTOR JOAO,2923
2256,SP,PR,FRANCISCO ROSSI,10343
1361,SP,PT,MACARIO,5492
4519,SP,PSDB,IRACEMA CUNHA,2696
2773,SP,PSDC,DOUTORA LIGIA BONETE PRESTES,270
1266,SP,PDT,ITAMAR ALVES,3136
3167,SP,PHS,MESTRE MAXIMUS,987
5125,SP,PEN,MIZAEL ROTTA,1111
2250,SP,PR,LUCIANA COSTA,25962
7705,SP,SD,EDINORÁ DA SAÚDE,1252
4410,SP,PRP,MUNUERA JUNIOR,801
4411,SP,PRP,CALIXTO,2327
1052,SP,PRB,DIANA PAULA,90
4391,SP,PV,CB PAULO,4902
1241,SP,PDT,ANDRÉIA DA ACE,492
1767,SP,PSL,MENDES,401
1343,SP,PT,FERNANDA GONSALO,611
2332,SP,PPS,CEZAR DE TULLIO,2626
1009,SP,PRB,PROFESSOR PUJATTI,191
2701,SP,PSDC,BIGODE,636
3149,SP,PHS,VOVÔ AMARAL,653
5056,SP,PSOL,RICARDO ALVAREZ,6560
1473,SP,PTB,DR. RAFÚ,2288
4451,SP,PRP,DALILA DE CRISTO,418
3177,SP,PHS,CRISTIANO CRICO,3255
1356,SP,PT,"EDSON DA PAZ, CANTOR DIFERENTE",2331
1201,SP,PDT,NALIENE MOURA,856
2302,SP,PPS,GRIGOLIN,308
1755,SP,PSL,ENIO TADEU,325
1031,SP,PRB,TÉKA MORAES,383
7012,SP,PT do B,SANDRA REGINA,645
3161,SP,PHS,JOSY TAVARES,57
2088,SP,PSC,MELQUIZEDEQUE,541
2929,SP,PCO,NATÁLIA PIMENTA,709
1553,SP,PMDB,LUCIA AMARAL,329
1714,SP,PSL,CIRO FERNANDES,1759
4321,SP,PV,MARCIO DA FARMACIA,40979
5511,SP,PSD,PROFESSOR CARLOS SHINODA,895
9096,SP,PROS,PRISCILA,82
1003,SP,PRB,ALEX NAVARRA,701
1591,SP,PMDB,PLÍNIO FERNANDES,1082
1337,SP,PT,DONA MARIA,4820
2060,SP,PSC,GETULIO,747
3191,SP,PHS,ROCHA,783
4380,SP,PV,SANDRA TROIA,368
2170,SP,PCB,ZÉ ELIAS,619
4375,SP,PV,DEISE NASCIMENTO,523
3366,SP,PMN,LUIZINHO ALVARENGA DO PMN,565
5577,SP,PSD,REINALDO SANTOS,1984
4394,SP,PV,ALICE PELIÇARIO,1307
4553,SP,PSDB,EMERSON CAVADAS,2298
1199,SP,PP,RODRIGO SIMÕES,5626
5079,SP,PSOL,CLAUDIO - KAL,181
1055,SP,PRB,DR SALDANHA,3445
4307,SP,PV,PROFESSOR SILVIO,624
2770,SP,PSDC,FERNANDO NEY,323
4351,SP,PV,WALTER FELIX,799
1458,SP,PTB,JOSE FERRO,1123
3188,SP,PHS,ROBERTO SHIN,2590
4480,SP,PRP,WASHINGTON PIPA,289
5016,SP,PSOL,PROFESSORA PAULA,244
1464,SP,PTB,ELAINE GUSMAN,341
1496,SP,PTB,NEUZA DO ZÉ DO BUCHO,671
5169,SP,PEN,ROBSON BARBOSA,1233
1064,SP,PRB,JANAINA SILVA,252
4440,SP,PRP,GUSTAVO BITENCOURT,884
1054,SP,PRB,PROFESSORA STELA,564
4408,SP,PRP,PROFESSORA LINDA,292
4032,SP,PSB,CLARICE JUSTINO,619
5011,SP,PSOL,ANIVALDO DA CULTURA,1313
1460,SP,PTB,FRAN KAUÊ,3200
4573,SP,PSDB,EDMILSON SANTOS,1669
1535,SP,PMDB,ROLANDO ROLEMBERG,171
4009,SP,PSB,PROF MARISA,288
1065,SP,PRB,LUCILIA RABELO,462
1661,SP,PSTU,GABRIELA VASCONCELOS,126
3170,SP,PHS,ADRIANA INSTRUTORA,408
4060,SP,PSB,SAMUEL DIAS,1583
7022,SP,PT do B,ANA PARAÍBANA,201
7721,SP,SD,VIVIAN ALBUQUERQUE,191
3652,SP,PTC,LUIZ TEIXEIRA,283
4442,SP,PRP,CHIBIU,639
4041,SP,PSB,COSME DAMIÃO,1727
3626,SP,PTC,EDSON HATO,2182
4092,SP,PSB,CABO DIAS,1976
1599,SP,PMDB,SAMANTHA MORAES,1361
5096,SP,PSOL,DR. ROGÉRIO,6556
1431,SP,PTB,RAFAEL ONG,746
2723,SP,PSDC,BEBÊ,178
1550,SP,PMDB,PROFESSOR DIOGO SOARES,4855
1622,SP,PSTU,CILENE,112
7745,SP,SD,DRA. DÉBORA PEREIRA,5369
2876,SP,PRTB,SALVADOR,1457
1428,SP,PTB,GERALDO MAGELA QUADROS,201
4058,SP,PSB,ALINE CRISTINA F DA ROCHA,455
4001,SP,PSB,MARCIA LIMA,790
7750,SP,SD,ADELAIDE DO SOS JUSTIÇA,568
1912,SP,PTN,CLEBER ARAUJO,3149
1112,SP,PP,DURVAL MORELLI,1331
1019,SP,PRB,PROFª LUCY AMORIM,444
5057,SP,PSOL,SUZETE CHAFFIN,1069
1548,SP,PMDB,ELISABETE DE ALMEIDA SANTO,93
2746,SP,PSDC,GUGU MELLO,322
3312,SP,PMN,MILA DE PAULA,522
5156,SP,PEN,PERESSIM,4095
5058,SP,PSOL,JOSÉ SILVA,1147
1757,SP,PSL,PROFESSORA ANDREA GRIFFO,678
4335,SP,PV,KAKAU FASHION HAIR,355
5130,SP,PEN,JOÃO LOCO,1652
7013,SP,PT do B,GUERREIRO GOMES,249
1283,SP,PDT,DR MARCÃO DA MANCHA,441
4017,SP,PSB,OSWALDO CAVALLARI,1437
2565,SP,DEM,CIDRÃO,444
4042,SP,PSB,MÁRIO LUIZ GUIDE,11354
1017,SP,PRB,IVAN MUNIS,360
5168,SP,PEN,ALEMÃO DA SAÚDE,661
1579,SP,PMDB,PEDRO DE QUEIROS,535
4329,SP,PV,ANDRÉ FALCON,251
7769,SP,SD,PROFª ODETTE,58
1014,SP,PRB,SAMIR HADDAD JR,554
5014,SP,PSOL,ANTONIO OCILIO,950
4354,SP,PV,LENI SANTANA,179
4034,SP,PSB,MARIO SHIBATA,450
3388,SP,PMN,JUNIOR GARCIA,1492
1046,SP,PRB,SERGINHO,7400
4320,SP,PV,NILO,2001
1712,SP,PSL,ESTER,370
1209,SP,PDT,FRANCO,120
5072,SP,PSOL,LUIS GUILHERME,5617
9011,SP,PROS,MARCELO ROCCO,928
2855,SP,PRTB,MARCOS CHINA,421
4428,SP,PRP,CHULAPA,394
1248,SP,PDT,MARGARETE SANTOS,121
2733,SP,PSDC,OSVALDO DE OLIVEIRA,207
4074,SP,PSB,PAULO MORLINE,726
4339,SP,PV,MARINA QUEIROZ,256
2725,SP,PSDC,CLEUSA AMARANTE,163
1408,SP,PTB,HUGO TADEU,1390
4592,SP,PSDB,ELENI SANTOS,85
5045,SP,PSOL,JÚLIO CÉZAR FRANÇA,394
5026,SP,PSOL,DRI PAONE,905
3610,SP,PTC,ROGÉRIO MILAGRE,1788
3122,SP,PHS,JAILSON MEDEIROS,1609
2890,SP,PRTB,PILOTO MACEDO,2857
1534,SP,PMDB,ANDREA MARTINS,443
2214,SP,PR,SUZZANNE CARDOSO,213
4319,SP,PV,CONCEIÇÃO CONCHETA,2618
3112,SP,PHS,PROF. EMERSON,4143
5023,SP,PSOL,ALEX DA MATA,1922
7787,SP,SD,LÚCIA GUERRA,403
1406,SP,PTB,JAIR ARCI,223
7714,SP,SD,DEBORA CABRAL,1164
3363,SP,PMN,PEDRO VIVIANI,696
5150,SP,PEN,FABIANA FASAL,243
5063,SP,PSOL,ZAFIRA SANTOS (FIFI),238
1594,SP,PMDB,DR. ELISEU,1145
2726,SP,PSDC,ALVARO JORGE,300
3135,SP,PHS,ROSEMEIRE DE JESUS,127
2008,SP,PSC,MATEUS PERISSINOTO,332
2703,SP,PSDC,WALTER GONÇALVES,244
2869,SP,PRTB,CARLOS ALMEIDA,83
4385,SP,PV,ANGELO MAXIMO,535
1402,SP,PTB,MARCELINHO,2118
2734,SP,PSDC,BENVINDO,162
4409,SP,PRP,ZENOBIO TADEU,129
5118,SP,PEN,ROSANA ORTIZ,281
7050,SP,PT do B,LUCIANO GOMES,5960
1504,SP,PMDB,CARLOS ALBERTO TONON,443
1597,SP,PMDB,FABIO SILVA - A VOZ DAS RUAS,132
5105,SP,PEN,JOAQUIM MENDES,1777
3128,SP,PHS,DENNYS AMBRÓSIO,473
4359,SP,PV,PROF. X,958
5160,SP,PEN,PASTOR ATALAIA,4784
2748,SP,PSDC,ENG. GIAN TARTAGLIONE,144
3680,SP,PTC,CARLOS CARRASCO,1898
3193,SP,PHS,CORDELIZA,692
2744,SP,PSDC,LUCIANO SILVA,156
5004,SP,PSOL,GENILDO CRUZ,535
5148,SP,PEN,GIBA MARSON,2636
5188,SP,PEN,EZIO,816
5571,SP,PSD,DONA NEIDE,120
5127,SP,PEN,FREITAS,208
2042,SP,PSC,ROBERTO LEME THEO,1356
1466,SP,PTB,ALBERTO RIBEIRO,2909
3141,SP,PHS,EDSON CRUZ,1250
3682,SP,PTC,MARIA NEVES,50
3163,SP,PHS,NEUSA ANNANIAS,48
5047,SP,PSOL,VALDIR SAMPELL,2724
2833,SP,PRTB,GUILHERME SARTORIS,63
3632,SP,PTC,AZENOR MARQUES,278
7711,SP,SD,ROBERTO CARDOZO,750
1188,SP,PP,MARGARETH GALVÃO,458
4392,SP,PV,MARINA CRUZ,94
4474,SP,PRP,SILENE ALVES,278
4016,SP,PSB,PAULO HENRIQUE FERRAZ BASTOS,307
2822,SP,PRTB,SUELI BOETTO,244
5094,SP,PSOL,JA DO QUILOMBO,78
1539,SP,PMDB,MOYSES ARÔXA,325
2764,SP,PSDC,MOACYR ALVES,1038
2794,SP,PSDC,MURBACK,208
5095,SP,PSOL,MOCÓ DO TRANSPORTE,885
5192,SP,PEN,BETO SIQUEIRA,369
5049,SP,PSOL,CECILIA NOVAIS,124
4448,SP,PRP,ELCY RIBEIRO,284
